name,dataset,type,len,attempt,leader,input_size,hidden_layers,hidden_layers_divisor,z_layer_divisor,dropout,learning_rate,batch_size,masking,mask_size,gen_loss,disc_loss,val_loss,epochs
20240226184912,Task 2 (25% Noise),Adversarial AE,3,4,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,0.3096055388450622,2.06001877784729,0.0078056873753666,7
20240226185054,Task 2 (25% Noise),Vanilla AE,3,4,20240226183509.0,12288,2,24,48,0.25,0.0001,8,True,0.75,,,0.0081419013440608,21
20240226185612,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,12,24,0.1,0.0001,16,False,0.5,0.0002298451290698,12.951510429382324,0.0091349929571151,7
20240226190906,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,6,48,0.1,1e-05,8,False,0.75,0.5776489973068237,1.0639621019363403,0.0069765523076057,6
20240226191042,Task 2 (25% Noise),Vanilla AE,3,1,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,,,0.0010245075682178,65
20240226191309,Task 2 (25% Noise),Adversarial AE,3,1,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,0.6280401945114136,0.9213106632232666,0.0047306786291301,6
20240226191446,Task 2 (25% Noise),Vanilla AE,3,2,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,,,0.0007181765977293,82
20240226191711,Task 2 (25% Noise),Adversarial AE,3,2,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,0.4423998892307281,1.5275657176971436,0.0035587165039032,6
20240226191847,Task 2 (25% Noise),Vanilla AE,3,3,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,,,0.0001379506429657,73
20240226192106,Task 2 (25% Noise),Adversarial AE,3,3,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,0.4258036017417907,1.589685082435608,0.0016468033427372,6
20240226192241,Task 2 (25% Noise),Vanilla AE,3,4,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,,,0.0004726274346467,59
20240226192456,Task 2 (25% Noise),Adversarial AE,3,4,20240226190906.0,12288,1,6,48,0.1,1e-05,8,False,0.75,0.4350836873054504,1.8494689464569087,0.0020436346530914,6
20240226192735,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,12,48,0.25,0.0001,16,False,0.75,0.0017665047198534,12.478638648986816,0.0091911163181066,8
20240226192910,Task 2 (25% Noise),Vanilla AE,3,0,20240226192735.0,12288,1,12,48,0.25,0.0001,16,False,0.75,,,0.0013100708601996,46
20240226193107,Task 2 (25% Noise),Adversarial AE,3,1,20240226192735.0,12288,1,12,48,0.25,0.0001,16,False,0.75,3.0903051083441824e-05,12.23122787475586,0.0066884765401482,8
20240226193243,Task 2 (25% Noise),Vanilla AE,3,1,20240226192735.0,12288,1,12,48,0.25,0.0001,16,False,0.75,,,0.0013730223290622,35
20240226193506,Task 2 (25% Noise),Adversarial AE,3,0,,12288,2,12,96,0.5,0.0001,16,True,0.25,0.7953523397445679,0.6312316060066223,0.0168096981942653,10
20240226193637,Task 2 (25% Noise),Vanilla AE,3,0,20240226193506.0,12288,2,12,96,0.5,0.0001,16,True,0.25,,,0.007037351373583,42
20240226193825,Task 2 (25% Noise),Adversarial AE,3,1,20240226193506.0,12288,2,12,96,0.5,0.0001,16,True,0.25,0.9324508905410768,0.5606783032417297,0.0103142047300934,14
20240226194007,Task 2 (25% Noise),Vanilla AE,3,1,20240226193506.0,12288,2,12,96,0.5,0.0001,16,True,0.25,,,0.0101753128692507,20
20240226194256,Task 2 (25% Noise),Adversarial AE,3,0,,12288,1,12,96,0.1,1e-06,16,False,0.5,0.6195120811462402,2.751637458801269,0.0188019983470439,3
